Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,hour,age,distance,amount_band,risk_score,risk_level
279171,2020-10-03 18:22:13,571365235126,"fraud_Swaniawski, Nitzsche and Welch",health_fitness,36.22,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,6871c73f82bca089a821ce603afd11a3,1380824533,44.800407,-85.952167,0,18,31,0.33010985919538943,Medium,20,Low Risk
334280,2020-10-27 07:20:54,4301028321766222513,"fraud_Rohan, White and Aufderhar",misc_net,105.08,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,1978-10-26,f7c3b2d56fd4b8786d76288eaaa8c7b9,1382858454,41.078696,-80.554456,0,7,48,0.505013931245466,Very High,40,Medium Risk
354685,2020-11-05 11:36:37,213157767990030,"fraud_Monahan, Bogisich and Ledner",misc_pos,102.28,Tara,Campbell,F,05050 Rogers Well Apt. 439,Rock Springs,WY,82901,41.606,-109.23,27971,Music therapist,1984-08-01,135e13af86847a7eb16e4ef30be19b26,1383651397,40.939451,-109.374947,0,11,42,0.6821269692733202,Very High,40,Medium Risk
528545,2020-12-26 06:52:31,30135235368675,fraud_McCullough LLC,misc_pos,81.83,Amanda,Williams,F,02018 Gary Key Apt. 911,Independence,MO,64058,39.1412,-94.3515,123373,"Engineer, production",1992-11-27,e93f19d9e68a7995c7520bf595248910,1388040751,40.013684000000005,-95.166867,0,6,34,1.1941740555484381,High,0,Low Risk
526867,2020-12-25 19:33:14,4505383113689,fraud_Hackett Group,travel,8.41,Alicia,Hawkins,F,507 John Overpass Suite 424,Harwood,MD,20776,38.8582,-76.6145,3289,Quantity surveyor,1933-03-15,cf7292acdb141ee233759cd5ce348b95,1387999994,38.979579,-75.846491,0,19,93,0.7775414366591731,Low,10,Low Risk
212391,2020-09-04 10:09:34,4396682467723,fraud_Dooley-Thompson,misc_net,6.61,Scott,Cole,M,646 Louis Fort Apt. 665,North Las Vegas,NV,89084,36.2815,-115.1482,214518,Catering manager,1960-01-16,2619535d17a7da51c696c6474fcec033,1378289374,36.536099,-114.626314,0,10,66,0.5806768876036044,Low,10,Low Risk
320308,2020-10-20 21:57:03,6596735789587928,fraud_Champlin and Sons,home,110.25,Spencer,Williams,M,1145 Tony Drive Suite 080,Watertown,MN,55388,44.9595,-93.8482,5619,Licensed conveyancer,1959-01-15,2c82bd345ce267b00fd9fe4ccd0d4efc,1382306223,44.533119,-93.703492,0,21,67,0.45026787851789046,Very High,40,Medium Risk
218669,2020-09-07 04:07:49,4423489490781412,fraud_Macejkovic-Lesch,shopping_pos,12.46,Christopher,Ortega,M,5045 Emily Wall,Princeton,IA,52768,41.6858,-90.3706,1426,Agricultural consultant,1957-03-06,f3a7c7cc2ac020023c98879074443cf6,1378526869,41.936437,-91.045894,0,4,69,0.7203061100705794,Medium,20,Low Risk
543727,2020-12-29 02:53:10,30561214688470,"fraud_Kutch, Hermiston and Farrell",gas_transport,85.15,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",1998-10-01,abc25d51b8ffc2af1a1f033833cf9822,1388285590,41.539419,-76.2173,0,2,28,1.212358874987514,Very High,70,High Risk
101855,2020-07-26 23:45:28,4195740185974,"fraud_Ledner, Hartmann and Feest",health_fitness,15.5,Benjamin,Robinson,M,0701 John Ranch,Portland,OR,97210,45.5303,-122.7033,841711,"Engineer, building services",1963-04-04,4f973b566be5d8ed0256702bb243edf4,1374882328,45.831971,-123.603626,0,23,63,0.9495221421941754,Medium,50,Medium Risk
363786,2020-11-09 14:14:11,4173950183554608,fraud_O'Keefe-Wisoky,food_dining,2.75,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,1978-10-05,bd5092fb757c21fee15f8ef22805b71b,1384006451,40.696407,-73.428152,0,14,48,0.6615096364778148,Low,10,Low Risk
243877,2020-09-17 22:12:15,4449530933957323,fraud_Padberg-Rogahn,entertainment,56.24,Felicia,Mckee,F,84079 Thomas Burgs,Tomales,CA,94971,38.2427,-122.9145,337,Occupational psychologist,1954-07-05,e53652ca706eb368841b9e0218653aeb,1379455935,38.273794,-123.086643,0,22,72,0.17492869771709038,High,30,Medium Risk
177405,2020-08-22 21:49:44,6538891242532018,fraud_Connelly-Carter,home,36.48,Jodi,Rodriguez,F,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476,36.0244,-90.9288,7155,"Engineer, control and instrumentation",1977-03-23,3f926f78d325890c9a44a3120b13d07c,1377208184,36.808995,-91.789284,0,21,49,1.1644835886696747,Medium,20,Low Risk
271245,2020-09-29 14:30:30,2288813824604479,fraud_Kozey-Boehm,shopping_net,7.44,Barbara,Norman,F,6278 Stephanie Unions,New York City,NY,10039,40.8265,-73.9383,1577385,Herbalist,1981-08-29,10339d5aa907d862aac40090b485b566,1380465030,41.612466,-73.899772,0,14,45,0.7869097533643816,Low,10,Low Risk
389599,2020-11-21 01:23:57,377113842678100,"fraud_Ruecker, Beer and Collier",shopping_net,3.62,Billy,Gallagher,M,673 Delgado Burg,Greenwich,NJ,8323,39.4055,-75.3209,804,Insurance risk surveyor,1965-03-25,a9f3ef88151a7cee36ba614309cc3166,1384997037,38.873335,-74.41944000000001,0,1,61,1.0468188567393029,Low,40,Medium Risk
52952,2020-07-09 14:07:37,2254799658404120,fraud_Bechtelar-Rippin,food_dining,40.94,Barbara,Nelson,F,7337 Browning Falls Suite 027,Valdosta,GA,31605,30.946,-83.2474,94325,Educational psychologist,1987-09-08,da5d03b6cd224ddc3d7575f9bd771809,1373378857,31.70341,-82.378668,0,14,39,1.152547264073795,Medium,20,Low Risk
98438,2020-07-25 23:16:24,630423337322,"fraud_Dare, Casper and Bartoletti",kids_pets,21.93,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,1a0466d05a4e07f8acec9f52a8a22174,1374794184,49.714349,-117.415999,0,23,48,1.1464794321757346,Medium,50,Medium Risk
340758,2020-10-30 14:21:48,4147608975828480,"fraud_Pouros, Walker and Spencer",kids_pets,28.34,Edward,Tapia,M,354 Gutierrez Gateway,Comfrey,MN,56019,44.1111,-94.9134,914,Health and safety adviser,1944-07-26,aecd8903b5d72e3fc7b04fb60f54b09c,1383142908,43.128857,-95.765494,0,14,82,1.300332840423946,Medium,20,Low Risk
285853,2020-10-06 01:57:47,342351256941125,fraud_Erdman-Kertzmann,gas_transport,53.71,Rebecca,Obrien,F,5619 Mendoza Inlet,Juliette,GA,31046,33.1194,-83.8235,3343,Theatre manager,1990-06-08,218e0b8bd381f7e88f43635cc14c00b3,1381024667,33.739192,-83.928289,0,1,36,0.6285879873056811,High,30,Medium Risk
219363,2020-09-07 10:59:36,6506116513503136,"fraud_Moen, Reinger and Murphy",grocery_pos,229.02,Kimberly,Rice,F,63991 Destiny Rue Apt. 651,Tyler,TX,75703,32.2768,-95.3031,144160,Sports development officer,1984-05-04,5bd66e40457949e7000ad74a2bf7aa04,1378551576,31.423492,-95.591968,0,10,42,0.9008769418116993,Very High,40,Medium Risk
541513,2020-12-28 18:50:22,30273037698427,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,145.13,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,2000-06-13,f315715afc56405f914cb3e815577400,1388256622,34.934944,-90.905218,0,18,26,0.8439556828767714,Very High,40,Medium Risk
287387,2020-10-06 15:23:35,30197398657930,fraud_Kutch-Ferry,home,16.26,April,Johnson,F,9727 Deleon Mountain,Creedmoor,NC,27522,36.1124,-78.6476,12335,Chief Strategy Officer,1987-09-19,4e04bf62bd0efc24ff24786a5fa0d8e4,1381073015,36.871831,-79.123775,0,15,39,0.8963693850115569,Medium,20,Low Risk
501631,2020-12-20 10:06:42,3551217896304745,fraud_Cummerata-Jones,gas_transport,55.48,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,9419e6728fe7d3f844bde1bb402e0539,1387534002,44.695332,-74.845582,0,10,50,0.5837463224278147,High,0,Low Risk
135423,2020-08-07 20:55:16,30357372465631,fraud_Beier and Sons,home,69.23,John,Nichols,M,00821 Joanna Meadow,Dalton,WI,53926,43.6718,-89.1918,1628,Civil Service fast streamer,1967-09-30,d98bb803abd91f577e65f93eaf746869,1375908916,43.262257,-89.022497,0,20,59,0.44315795678064857,High,0,Low Risk
236381,2020-09-14 15:44:23,4312133045694601139,"fraud_Terry, Johns and Bins",misc_pos,16.04,Julian,Price,M,086 Pierce Cove,Pikesville,MD,21208,39.3764,-76.729,33917,Company secretary,1977-06-12,ef1a999b5a72936950644fbcc65bd459,1379173463,39.836252,-77.43531999999999,0,15,49,0.8428237089118885,Medium,20,Low Risk
264713,2020-09-27 11:11:38,3553629419254918,fraud_Corwin-Collins,gas_transport,65.72,Sharon,Johnson,F,7202 Jeffrey Mills,Conway,WA,98238,48.34,-122.3456,85,"Research officer, political party",1984-09-01,f900b09dd987e08b3d4cb0d809a7810d,1380280298,48.140336,-121.600178,0,11,42,0.7716992101719488,High,0,Low Risk
177062,2020-08-22 19:03:24,213136802746375,"fraud_Hahn, Bahringer and McLaughlin",personal_care,54.95,Christine,Davis,F,736 Moss Motorway Suite 549,Humboldt,AZ,86329,34.5189,-112.2523,1179,"Civil engineer, contracting",1955-01-20,a62827011411cd6f06c0afb65ca61c94,1377198204,34.12575,-111.828213,0,19,71,0.5782877363985895,High,0,Low Risk
21470,2020-06-28 20:49:15,3557442674264531,"fraud_Schumm, Bauch and Ondricka",grocery_pos,47.11,Angela,Edwards,F,486 Wilkins Pines,Lithopolis,OH,43136,39.8013,-82.8125,460,"Lecturer, higher education",2004-06-19,c19d95f755a67e45843a4b2f148e7497,1372452555,40.119288,-82.210421,0,20,22,0.6808931563652287,Medium,20,Low Risk
385975,2020-11-18 23:42:57,180031190491743,"fraud_Durgan, Gislason and Spencer",home,20.22,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1972-01-05,b84297679ec8b7ae4156d25d2b07ebcb,1384818177,31.579728000000003,-87.421295,0,23,54,1.0946215999188993,Medium,50,Medium Risk
416640,2020-12-01 02:20:37,213178850083780,"fraud_Christiansen, Goyette and Schamberger",gas_transport,74.96,Shawn,King,M,31493 Garcia Summit,Athena,OR,97813,45.8289,-118.4971,1302,Dealer,1976-10-18,c4860afc090902b1a8e745063d09abb5,1385864437,45.053484000000005,-117.521866,0,2,50,1.2459339179153883,High,30,Medium Risk
198666,2020-08-30 12:39:48,6011148190095209,fraud_Little-Gleichner,travel,6.27,Terri,Bailey,F,508 Erin Mount,Daly City,CA,94015,37.6787,-122.478,107941,"Buyer, industrial",1991-10-04,4043233eef5714f4452d8d5de78054af,1377866388,37.604129,-122.034262,0,12,35,0.4499602723407884,Low,10,Low Risk
85538,2020-07-20 21:31:04,583699482621,fraud_Emmerich-Rau,personal_care,24.01,Jennifer,Jones,F,5572 Kelly Plains Apt. 952,Waupaca,WI,54981,44.3481,-89.1101,15426,"Engineer, civil (contracting)",1936-07-22,a81440053fa75027d632e2d73a0c22e0,1374355864,45.136983,-88.127319,0,21,90,1.260236042037365,Medium,20,Low Risk
45922,2020-07-06 22:42:18,2266735643685262,fraud_O'Hara-Wilderman,food_dining,138.89,Carlos,Chung,M,8957 Russell Key,Grant,AL,35747,34.4959,-86.259,5901,Curator,1972-07-25,00da705ed2c9a9a04d5e3b521fc06f5f,1373150538,34.480216,-85.889687,0,22,54,0.3696458843609704,Very High,70,High Risk
348553,2020-11-02 18:50:35,376445266762684,fraud_Williamson LLC,misc_pos,8.97,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,1982-02-11,61e5a6c42413059c0a8870da38d2f88f,1383418235,40.472014,-100.314488,0,18,44,1.0688523096948401,Low,10,Low Risk
213246,2020-09-04 19:32:16,630425673344,fraud_Bins-Tillman,entertainment,156.38,Bryan,Miller,M,411 Laurie Fords,Cass,WV,24927,38.388000000000005,-79.9906,365,Special effects artist,1970-03-14,2bd9bcda191f8c610fdd81d564ae32e5,1378323136,38.269746000000005,-80.045426,0,19,56,0.13034530598376254,Very High,40,Medium Risk
410769,2020-11-30 05:31:15,213178850083780,fraud_Howe Ltd,misc_pos,32.47,Shawn,King,M,31493 Garcia Summit,Athena,OR,97813,45.8289,-118.4971,1302,Dealer,1976-10-18,2a06d7693dc82cb5ce04f2465624180f,1385789475,44.830512,-118.13922,0,5,50,1.0605926140342499,Medium,20,Low Risk
390594,2020-11-21 15:42:07,4379260813815979609,fraud_Marvin-Lind,personal_care,25.7,Thomas,Jenkins,M,93914 Gregory Via,Oakland,CA,94619,37.7878,-122.1884,381459,Barista,1974-01-03,619a79dc37463afbf36026f9b50affae,1385048527,37.006040000000006,-121.737956,0,15,52,0.9022463603340224,Medium,20,Low Risk
198146,2020-08-30 08:31:35,378904938837132,fraud_Bartoletti-Wunsch,gas_transport,46.08,Tina,Zimmerman,F,3595 Susan Island Suite 063,Thomas,OK,73669,35.7382,-98.7388,1675,Barrister,1986-05-01,edbe52252875579901c76e5747004e08,1377851495,35.860921000000005,-97.865509,0,8,40,0.8818716542229896,Medium,20,Low Risk
277657,2020-10-02 22:34:51,213120463918358,fraud_Emmerich-Rau,personal_care,80.11,Willie,Jordan,M,529 West Key,Spearsville,LA,71277,32.955,-92.587,1758,"Psychologist, forensic",1957-08-08,52f977da8d190b873cf1db661a6f6221,1380753291,33.191951,-93.502488,0,22,69,0.945655357170357,High,30,Medium Risk
401326,2020-11-25 19:45:44,213112402583773,fraud_Reilly and Sons,health_fitness,84.2,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,0458a3b82e17338233b4c35b833f9e6f,1385408744,33.177861,-82.16542199999999,0,19,42,0.8555515223556112,Very High,40,Medium Risk
14480,2020-06-26 06:54:16,3558881852140592,"fraud_Langworth, Boehm and Gulgowski",shopping_net,4.37,Christopher,Holt,M,05597 Michael Spurs,Parks,AZ,86018,35.2563,-111.95,759,"Geologist, engineering",1957-03-28,e72e935e3d4ef9d0fa6fc4a82b82847e,1372229656,34.577895,-112.082705,0,6,69,0.6912625847317408,Low,10,Low Risk
555099,2020-12-31 20:21:49,376445266762684,fraud_Kuhic LLC,shopping_net,8.93,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,1982-02-11,d7d9fd1c1684a4659927680e087b02e9,1388521309,40.250712,-100.526165,0,20,44,1.0913674976693166,Low,10,Low Risk
313187,2020-10-18 15:23:15,345933964507467,fraud_Kertzmann LLC,health_fitness,29.08,Carol,Dillon,F,27479 Reeves Dale,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,1985-03-19,e8e4fb664d39d178782ccdfaaa7c14fa,1382109795,38.491737,-75.520503,0,15,41,0.2523011061767358,Medium,20,Low Risk
515647,2020-12-22 16:59:35,4623560839669,fraud_Bernhard-Lesch,food_dining,34.55,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,1954-07-15,cce63580db05b57a77b99e869da2148d,1387731575,42.578216,-94.364847,0,16,72,0.3698986683741947,Medium,20,Low Risk
344383,2020-11-01 10:01:58,38580485618059,fraud_Strosin-Cruickshank,grocery_pos,208.3,Teresa,Clark,F,1323 Derek Mission,Noonan,ND,58765,48.8856,-103.0098,248,Industrial/product designer,1968-05-13,044b9d1f2cdde84cfcfc91caff81900f,1383300118,49.342805,-102.23216,0,10,58,0.9020866818798566,Very High,40,Medium Risk
198131,2020-08-30 08:21:18,4990494243023,fraud_Luettgen PLC,gas_transport,58.72,Martin,Ford,M,56812 Francis Courts,Corriganville,MD,21524,39.6967,-78.8031,626,Energy engineer,1960-12-13,f38c6fad89770b3506c16952203020b8,1377850878,38.864894,-79.20282900000001,0,8,66,0.9228675392909899,High,0,Low Risk
3970,2020-06-22 13:51:16,2720433095629877,"fraud_Koss, McLaughlin and Mayer",food_dining,16.62,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",1997-08-22,fe8a204f345424fcc125e82051337af6,1371909076,44.73802,-69.36384,0,13,29,0.9084176176186811,Medium,20,Low Risk
157755,2020-08-15 22:48:37,4099707841315751,"fraud_Bins, Balistreri and Beatty",shopping_pos,34.77,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",1975-07-07,756ac2cdc662e3f52d5fa787c7afb2a4,1376606917,38.393266,-78.22714599999999,0,22,51,0.2250031912484813,Medium,50,Medium Risk
133909,2020-08-07 05:38:50,346273234529002,"fraud_Bernier, Volkman and Hoeger",misc_net,4.47,Donna,Moreno,F,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,1991-10-22,55e0df4151332be421eb92ae079275bb,1375853930,38.271908,-80.44039000000001,0,5,35,0.5305730635492206,Low,10,Low Risk
206365,2020-09-01 12:49:36,38057513087029,"fraud_Moore, Dibbert and Koepp",misc_net,3.61,Marissa,Clark,F,2677 Byrd Village Suite 035,San Jose,CA,95148,37.3304,-121.7913,973849,Geoscientist,1997-01-18,ef4eaf8927e906ee77f5f60aeeccb974,1378039776,37.137264,-121.648503,0,12,29,0.2401926262502634,Low,10,Low Risk
380991,2020-11-16 21:27:45,6011652924285713,fraud_Thompson-Gleason,health_fitness,115.1,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,1988-10-26,440b3f0b35d94636b893cc549e7a0b85,1384637265,38.794486,-92.592217,0,21,38,0.5160632611269647,Very High,40,Medium Risk
139262,2020-08-09 08:58:50,3592931352252641,fraud_Wilkinson Ltd,entertainment,96.75,Dylan,Garcia,M,923 Jordan Road,Afton,MN,55001,44.8696,-92.8234,2916,Barrister's clerk,1935-06-29,370320b81873b041e18c75a5f2d9e6c2,1376038730,44.014995,-92.926904,0,8,91,0.8608500357443195,Very High,40,Medium Risk
203428,2020-08-31 18:03:21,4900628639996,fraud_Torphy-Kertzmann,health_fitness,83.63,Michael,Johnson,M,094 Owens Underpass,Norwalk,CA,90650,33.9056,-118.0818,105549,Firefighter,1973-09-22,4faa9878569f01a5dcaada1f19279b83,1377972201,34.347177,-117.431893,0,18,53,0.7857285508227384,Very High,40,Medium Risk
344054,2020-11-01 06:14:37,4761403817546679245,fraud_Koss and Sons,gas_transport,61.9,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,1986-05-02,0ae922715bfdd71eba8d5aa434cad7d9,1383286477,35.466348,-92.650689,0,6,40,1.1357218373461853,High,0,Low Risk
549491,2020-12-30 01:26:33,36722699017270,"fraud_Herman, Treutel and Dickens",misc_net,192.92,Jessica,Perez,F,8172 Robertson Parkways Suite 072,Superior,AZ,85173,33.2887,-111.0985,2872,Petroleum engineer,1987-10-28,483e09419bef4f36ebc971ffd53b5047,1388366793,32.554638,-111.199268,0,1,39,0.7409461584136885,Very High,70,High Risk
528448,2020-12-26 06:08:05,3517814635263522,fraud_Prohaska-Murray,gas_transport,47.19,William,Cannon,M,43809 Kenneth Circles Suite 152,Union,WV,24983,37.5802,-80.5248,2443,Chartered public finance accountant,1941-10-16,694e29322d00d5a6debe39db6b290833,1388038085,38.448773,-80.524695,0,6,85,0.8685730063466217,Medium,20,Low Risk
541786,2020-12-28 19:42:38,30376238035123,"fraud_Larkin, Stracke and Greenfelder",entertainment,27.97,Cynthia,Davis,F,7177 Steven Forges,Sixes,OR,97476,42.825,-124.4409,217,Retail merchandiser,1928-10-01,fe9862bbcc88993f9e878bfe8825f924,1388259758,43.762648,-125.134875,0,19,98,1.1665269274770234,Medium,20,Low Risk
333597,2020-10-27 00:56:30,676148621961,fraud_Lebsack and Sons,misc_net,5.24,Jennifer,Vega,F,91644 Crystal Drives,Eagarville,IL,62023,39.1118,-89.7855,91,Materials engineer,1962-11-18,a14ab8ca0a74ef0c3dd2b47b701356ba,1382835390,38.773217,-90.421181,0,0,64,0.7202282844001662,Low,40,Medium Risk
376702,2020-11-15 12:59:51,3559160581764413,fraud_Brown Inc,kids_pets,45.19,Allen,Bell,M,70147 Amanda Fields,Saint Bonaventure,NY,14778,42.2701,-78.6847,1453,Toxicologist,1974-02-15,17893e09b8a8630ecf73443e3488479a,1384520391,42.744456,-78.63219699999999,0,12,52,0.477252741998411,Medium,20,Low Risk
92127,2020-07-23 05:12:39,4797297220948468262,fraud_Wiegand-Lowe,grocery_net,51.54,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,db16cff4ba198271252864e224121ec5,1374556359,38.021928,-86.105678,0,5,35,0.9672933507824816,High,0,Low Risk
293728,2020-10-09 23:45:19,2235613922823698,fraud_Reynolds-Schinner,misc_pos,6.39,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,1980-12-16,efdda74cefb5c031d47d54c5f8bfa7ab,1381362319,43.270808,-104.401393,0,23,46,0.6189333622555865,Low,40,Medium Risk
369202,2020-11-11 10:36:07,676148621961,fraud_Jewess LLC,shopping_pos,3.27,Jennifer,Vega,F,91644 Crystal Drives,Eagarville,IL,62023,39.1118,-89.7855,91,Materials engineer,1962-11-18,8558015a59364b8cc5e387dbd91760f3,1384166167,39.909209,-90.32919,0,10,64,0.9651217173916404,Low,10,Low Risk
33334,2020-07-02 18:17:02,6011381817520024,fraud_Kihn-Schuster,food_dining,11.47,Kristen,Allen,F,8619 Lisa Manors Apt. 871,Lagrange,WY,82221,41.6423,-104.1974,635,Product/process development scientist,1973-07-13,f8302dbca4001883e402388abcc995f6,1372789022,41.209334000000005,-104.481777,0,18,53,0.5180056324838463,Medium,20,Low Risk
539011,2020-12-28 10:54:30,630451534402,fraud_Kiehn-Emmerich,grocery_pos,132.06,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972-06-12,6b215c6ae12e9892b60e2716c7a87a92,1388228070,46.694788,-87.300989,0,10,54,0.7487890798248876,Very High,40,Medium Risk
508390,2020-12-21 14:01:52,502038091380,fraud_Bartoletti and Sons,personal_care,71.7,Kurt,Peters,M,7290 Ashlee Keys,Kissee Mills,MO,65680,36.6704,-93.0377,1201,"Engineer, agricultural",1980-03-18,82552a9cb9959a61d44bed501285869e,1387634512,35.704109,-92.314245,0,14,46,1.2071062230417,High,0,Low Risk
503128,2020-12-20 16:20:00,3551512895305309,"fraud_Lang, Towne and Schuppe",kids_pets,11.69,Erika,Anderson,F,3786 Hale Corners,Rochester,KY,42273,37.2048,-86.8592,443,"Development worker, international aid",1947-07-15,eadf6cd33a866e79d56e1dfd5c8641e1,1387556400,37.145024,-87.745102,0,16,79,0.8879163945890416,Medium,20,Low Risk
271062,2020-09-29 13:24:24,3560318482131952,fraud_Ratke and Sons,health_fitness,22.33,William,Skinner,M,524 Wu Spurs Suite 894,Mount Hope,AL,35651,34.4793,-87.4769,1312,"Librarian, academic",1955-02-01,8df9df6a264b47939ca7b967dbacaee6,1380461064,34.026768,-87.29929,0,13,71,0.4861383785754886,Medium,20,Low Risk
73011,2020-07-16 15:15:06,377234009633447,"fraud_Schroeder, Hauck and Treutel",entertainment,34.25,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,1966-02-14,4810c67d69c313e9183e1f7e6fe44062,1373987706,39.458942,-78.783046,0,15,60,0.964110453361019,Medium,20,Low Risk
93641,2020-07-23 22:13:49,4861310130652566408,fraud_Nolan-Williamson,kids_pets,92.43,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",1977-12-16,e214f539f0860ad9c503d10800a5cf76,1374617629,30.972331,-89.91732900000001,0,22,49,1.1816516651712536,Very High,70,High Risk
200923,2020-08-31 02:28:51,4509142395811241,"fraud_Zieme, Bode and Dooley",gas_transport,66.76,Margaret,Williams,F,165 Jerry Meadows Suite 460,Surrency,GA,31563,31.6489,-82.1982,1324,"Engineer, technical sales",1926-07-12,c475cd554736849e849f085be484ffd7,1377916131,32.43555,-82.630489,0,2,100,0.8976034770548711,High,30,Medium Risk
11098,2020-06-24 15:57:17,4725673654161314,fraud_Zulauf LLC,personal_care,8.66,Alex,White,M,874 Fred Knolls Apt. 609,Orient,NY,11957,41.1437,-72.2879,743,Video editor,1968-09-19,aea633227ea231fb84f14a63c82481ae,1372089437,41.676293,-72.667591,0,15,58,0.6540799332879772,Low,10,Low Risk
526700,2020-12-25 18:43:39,373905417449658,fraud_Kuphal-Toy,food_dining,110.12,Sarah,Bishop,F,554 Mcdonald Valley Apt. 539,Meridian,TX,76665,31.929,-97.6443,2526,Phytotherapist,1970-11-12,ad74464ced6c142a743427b1a0032321,1387997019,32.840619000000004,-98.522095,0,18,56,1.265532798147087,Very High,40,Medium Risk
235443,2020-09-14 09:03:18,4917187576956394,"fraud_Rowe, Batz and Goodwin",grocery_pos,147.58,Joel,Rivera,M,121 Solis Summit Apt. 934,Tryon,OK,74875,35.8759,-96.9623,1165,"Psychotherapist, child",1944-11-11,e3a56de4f6f7e81688ec37cd1b73c75e,1379149398,34.922126,-96.141738,0,9,82,1.258175996798539,Very High,40,Medium Risk
374114,2020-11-14 06:31:08,4170689372027579,fraud_Funk Group,grocery_net,83.6,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034,35.6665,-97.4798,116001,Media buyer,1993-05-10,dac7f3afb2099ab5555431956554bc14,1384410668,35.968938,-97.919512,0,6,33,0.5336809784768438,Very High,40,Medium Risk
246288,2020-09-19 05:56:38,4810839835482794272,fraud_Nader-Heller,misc_net,3.2,Carolyn,Perez,F,433 Blake Roads Suite 967,Wheaton,MO,64874,36.7651,-94.0492,760,Production manager,1985-08-31,6f3a9120ad30ffd8c30f3aa341d4b1c6,1379570198,36.171739,-94.094913,0,5,41,0.5951192776998524,Low,10,Low Risk
534624,2020-12-27 15:46:57,3560697798177746,"fraud_Crist, Jakubowski and Littel",home,38.21,Matthew,Young,M,8840 Miller Port Suite 645,Indian Wells,CA,92210,33.7163,-116.3381,4677,Learning mentor,1955-05-06,3df3e15d82993c31039ea0d60757ae1d,1388159217,33.857828000000005,-115.751745,0,15,71,0.6031934688049924,Medium,20,Low Risk
136102,2020-08-08 03:31:20,375082648741747,"fraud_Parisian, Schiller and Altenwerth",misc_net,954.19,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1976-12-14,bbf9fd1375c52b89e5a15ed9158b1560,1375932680,46.918994,-95.855367,1,3,50,0.8902084404930145,Very High,70,High Risk
